5,"rue de segur, 42 rue de talence",sans
5,avenue general de gaulle,sans
5,bd president wilson et 130 rue croix de seguey,sans
5,allee des peupliers,sans
5,251 cours marechal gallieni,sans
5,rue blanc-dutrouilh,sans
5,cours alsace-lorraine,sans
5,rue de pessac et 5 rue de saint genes,sans
5,rue cantemerle,sans
5,rue de caudéran,sans
5,rue du bocage,sans
5,rue guénard,sans
4,rue gravelotte,sans
4,rue de flornoy,sans
4,rue raymond bordier,sans
4,hangar 18 - lot 6,sans
4,rue des marronniers,sans
4,et 25 rue rené magne,sans
4,place amélie raba-léon,sans
4,impasse laville,sans
4,rue jean-jacques brel,sans
4,cite dutrey,sans
4,rue esprits des lois,sans
4,rue bellus mareilhac,sans
4,avenue du génaral leclerc,sans
4,rue claude bernard,sans
4,avenue d 'ares,sans
4,rue de la concorde,sans
3,"et 10, rue frantz despagnet",sans
3,rue notre-dame,sans
3,angle rue des douves rue jules guesde,sans
3,rue latesta,sans
3,rue lalande,sans
3,rue de la croix de seguey,sans
3,22 rue du commerce,sans
3,rue guynemer,sans
3,pl des martyrs de la resistance,sans
3,rue dufau,sans
3,rue hériard dubreuil,sans
3,rue du petit goave,sans
3,rue prosper,sans
3,rue blanche,sans
3,place jean tayrol,sans
3,26 rue andré darbon,sans
3,hangar 18 - lot 9,sans
2,rue joseph faure,sans
2,cours saint-louis,sans
2,rue de lisleferme,sans
2,impasse saint pierre,sans
2,cite de l'eglise saint augustin,sans
2,rue penicaud,sans
2,angle de la place latule,sans
2,allée de serr,sans
2,rue de la seigliere,sans
2,rue jean bédouret et impase cité saint martin,sans
1,place mareilhac,sans
1,quai  armamnd lalande  hangar g2,sans
1,ruejudaique,sans
1,rue  jude,sans
1,rue d'aubidey,sans
